from,to,weight
boredom,vigilance,1.5
boredom,interest,2.0
boredom,optimism,2.0
boredom,hope,0.5384615384615384
boredom,anxiety,2.1666666666666665
boredom,love,1.0909090909090908
boredom,guilt,1.4545454545454546
boredom,delight,1.0769230769230769
boredom,submission,1.6
boredom,curiosity,2.4
boredom,sentimentality,1.8
boredom,awe,1.2
boredom,despair,3.0555555555555554
boredom,shame,0.2
boredom,disappointment,2.75
boredom,unbelief,1.4615384615384617
boredom,outrage,1.1666666666666667
boredom,remorse,0.8461538461538461
boredom,envy,1.8333333333333333
boredom,pessimism,3.1818181818181817
boredom,contempt,2.3333333333333335
boredom,cynicism,3.0
boredom,morbidness,3.2857142857142856
boredom,aggressiveness,0.9090909090909092
boredom,pride,0.1875
boredom,dominance,1.7
rage,joy,0.7
rage,trust,1.8
rage,fear,3.3076923076923075
rage,surprise,2.142857142857143
rage,sadness,4.461538461538462
rage,disgust,5.571428571428571
rage,anger,7.0
rage,anticipation,1.6923076923076923
rage,ecstasy,1.0769230769230769
rage,serenity,0.4666666666666667
rage,admiration,2.1818181818181817
rage,acceptance,0.8
rage,terror,3.363636363636364
rage,apprehension,3.909090909090909
rage,amazement,2.4615384615384617
rage,distraction,3.75
rage,grief,3.230769230769231
rage,pensiveness,1.5833333333333333
rage,loathing,5.888888888888889
rage,boredom,1.0833333333333333
rage,annoyance,6.714285714285714
rage,vigilance,2.8181818181818183
rage,interest,1.7777777777777777
rage,optimism,1.2307692307692308
rage,hope,0.9166666666666666
rage,anxiety,2.8181818181818183
rage,love,2.1
rage,guilt,2.6
rage,delight,0.5833333333333334
rage,submission,1.3333333333333333
rage,curiosity,1.3571428571428572
rage,sentimentality,3.75
rage,awe,1.0
rage,despair,5.857142857142857
rage,shame,3.0
rage,disappointment,4.083333333333333
rage,unbelief,3.5714285714285716
rage,outrage,6.3
rage,remorse,2.6666666666666665
rage,envy,4.222222222222222
rage,pessimism,2.7777777777777777
rage,contempt,4.0
rage,cynicism,3.076923076923077
rage,morbidness,2.25
rage,aggressiveness,2.1
rage,pride,1.5833333333333333
rage,dominance,2.3333333333333335
annoyance,joy,0.9
annoyance,trust,1.3
annoyance,fear,4.3
annoyance,surprise,3.0
annoyance,sadness,3.692307692307693
annoyance,disgust,5.428571428571429
annoyance,anger,6.416666666666667
annoyance,anticipation,2.272727272727273
annoyance,ecstasy,0.2727272727272727
annoyance,serenity,1.9285714285714288
annoyance,admiration,1.8461538461538465
annoyance,acceptance,1.5
annoyance,terror,3.625
annoyance,apprehension,4.0
annoyance,amazement,2.0
annoyance,distraction,4.6875
annoyance,grief,3.909090909090909
annoyance,pensiveness,3.588235294117647
annoyance,loathing,4.923076923076923
annoyance,boredom,3.0
annoyance,rage,5.416666666666667
annoyance,vigilance,3.5555555555555554
annoyance,interest,2.6666666666666665
annoyance,optimism,1.3076923076923077
annoyance,hope,1.1
annoyance,anxiety,4.6
annoyance,love,2.0
annoyance,guilt,4.142857142857143
annoyance,delight,0.5384615384615384
annoyance,submission,2.6153846153846154
annoyance,curiosity,0.9
annoyance,sentimentality,2.8666666666666667
annoyance,awe,1.9
annoyance,despair,4.636363636363637
annoyance,shame,2.4444444444444446
annoyance,disappointment,5.083333333333333
annoyance,unbelief,3.4615384615384617
annoyance,outrage,6.555555555555555
annoyance,remorse,4.333333333333333
annoyance,envy,4.818181818181818
annoyance,pessimism,3.6
annoyance,contempt,4.583333333333333
annoyance,cynicism,3.0
annoyance,morbidness,4.5
annoyance,aggressiveness,1.7272727272727273
annoyance,pride,1.0833333333333333
annoyance,dominance,1.6153846153846154
vigilance,joy,0.9090909090909092
vigilance,trust,1.2
vigilance,fear,6.3
vigilance,surprise,2.1666666666666665
vigilance,sadness,3.4615384615384617
vigilance,disgust,5.3
vigilance,anger,3.0
vigilance,anticipation,1.1538461538461535
vigilance,ecstasy,1.8461538461538465
vigilance,serenity,0.7777777777777778
vigilance,admiration,1.5714285714285714
vigilance,acceptance,0.6153846153846154
vigilance,terror,5.625
vigilance,apprehension,6.0
vigilance,amazement,1.875
vigilance,distraction,5.083333333333333
vigilance,grief,2.7857142857142856
vigilance,pensiveness,2.8333333333333335
vigilance,loathing,3.8
vigilance,boredom,0.5555555555555556
vigilance,rage,2.9166666666666665
vigilance,annoyance,3.727272727272727
vigilance,interest,3.5
vigilance,optimism,0.9333333333333332
vigilance,hope,1.25
vigilance,anxiety,6.0
vigilance,love,1.1428571428571428
vigilance,guilt,2.75
vigilance,delight,0.7333333333333333
vigilance,submission,2.3333333333333335
vigilance,curiosity,2.0
vigilance,sentimentality,2.4166666666666665
vigilance,awe,3.3076923076923075
vigilance,despair,3.6666666666666665
vigilance,shame,2.3333333333333335
vigilance,disappointment,2.272727272727273
vigilance,unbelief,5.666666666666667
vigilance,outrage,2.888888888888889
vigilance,remorse,2.6
vigilance,envy,2.4285714285714284
vigilance,pessimism,4.363636363636363
vigilance,contempt,2.642857142857143
vigilance,cynicism,1.5714285714285714
vigilance,morbidness,3.533333333333333
vigilance,aggressiveness,1.9230769230769231
vigilance,pride,1.4545454545454546
vigilance,dominance,2.0
interest,joy,4.0
interest,trust,2.7
interest,fear,1.3571428571428572
interest,surprise,5.066666666666666
interest,sadness,1.7
interest,disgust,1.0
interest,anger,1.0769230769230769
interest,anticipation,5.25
interest,ecstasy,2.909090909090909
interest,serenity,2.4545454545454546
interest,admiration,5.0
interest,acceptance,2.6
interest,terror,1.5
interest,apprehension,2.375
interest,amazement,3.923076923076923
interest,distraction,1.8333333333333333
interest,grief,0.9166666666666666
interest,pensiveness,1.8
interest,loathing,1.411764705882353
interest,boredom,1.2727272727272727
interest,rage,0.8666666666666667
interest,annoyance,0.7777777777777778
interest,vigilance,3.2857142857142856
interest,optimism,2.5
interest,hope,4.166666666666667
interest,anxiety,0.9285714285714286
interest,love,4.9
interest,guilt,1.3333333333333333
interest,delight,3.6
interest,submission,0.9090909090909092
interest,curiosity,6.222222222222222
interest,sentimentality,2.1
interest,awe,3.8333333333333335
interest,despair,1.3846153846153846
interest,shame,0.7692307692307693
interest,disappointment,0.875
interest,unbelief,1.1538461538461535
interest,outrage,2.076923076923077
interest,remorse,0.6363636363636364
interest,envy,1.8333333333333333
interest,pessimism,1.0
interest,contempt,1.125
interest,cynicism,0.9166666666666666
interest,morbidness,1.375
interest,aggressiveness,5.0
interest,pride,1.9230769230769231
interest,dominance,3.4
optimism,joy,5.444444444444445
optimism,trust,3.7142857142857144
optimism,fear,1.5
optimism,surprise,1.4166666666666667
optimism,sadness,0.4166666666666667
optimism,disgust,1.4285714285714286
optimism,anger,0.1111111111111111
optimism,anticipation,5.3076923076923075
optimism,ecstasy,3.1333333333333333
optimism,serenity,5.333333333333333
optimism,admiration,2.5833333333333335
optimism,acceptance,4.3125
optimism,terror,0.3076923076923077
optimism,apprehension,1.3076923076923077
optimism,amazement,1.4615384615384617
optimism,distraction,0.7
optimism,grief,0.75
optimism,pensiveness,1.6363636363636365
optimism,loathing,0.8571428571428571
optimism,boredom,2.4166666666666665
optimism,rage,1.125
optimism,annoyance,1.6
optimism,vigilance,1.3076923076923077
optimism,interest,3.875
optimism,hope,4.5
optimism,anxiety,1.0
optimism,love,3.066666666666667
optimism,guilt,1.181818181818182
optimism,delight,4.0625
optimism,submission,1.0
optimism,curiosity,4.3076923076923075
optimism,sentimentality,1.0909090909090908
optimism,awe,1.6363636363636365
optimism,despair,1.0
optimism,shame,0.75
optimism,disappointment,1.1666666666666667
optimism,unbelief,1.1111111111111112
optimism,outrage,0.5714285714285714
optimism,remorse,1.1428571428571428
optimism,envy,0.4285714285714285
optimism,pessimism,2.5833333333333335
optimism,contempt,1.2222222222222223
optimism,cynicism,1.4545454545454546
optimism,morbidness,0.6923076923076923
optimism,aggressiveness,3.875
optimism,pride,2.4166666666666665
optimism,dominance,3.4166666666666665
hope,joy,6.454545454545454
hope,trust,5.333333333333333
hope,fear,1.4615384615384617
hope,surprise,2.3333333333333335
hope,sadness,1.5
hope,disgust,0.6923076923076923
hope,anger,0.6875
hope,anticipation,6.555555555555555
hope,ecstasy,3.8333333333333335
hope,serenity,3.8333333333333335
hope,admiration,4.133333333333334
hope,acceptance,3.2
hope,terror,1.3636363636363635
hope,apprehension,1.9166666666666667
hope,amazement,2.125
hope,distraction,1.181818181818182
hope,grief,0.25
hope,pensiveness,1.7857142857142858
hope,loathing,0.6923076923076923
hope,boredom,0.7272727272727273
hope,rage,1.4166666666666667
hope,annoyance,0.7777777777777778
hope,vigilance,1.4545454545454546
hope,interest,4.0
hope,optimism,5.2727272727272725
hope,anxiety,2.6
hope,love,4.6923076923076925
hope,guilt,0.6363636363636364
hope,delight,5.666666666666667
hope,submission,0.8181818181818182
hope,curiosity,4.833333333333333
hope,sentimentality,1.4545454545454546
hope,awe,2.8333333333333335
hope,despair,2.857142857142857
hope,shame,1.181818181818182
hope,disappointment,3.0
hope,unbelief,0.6153846153846154
hope,outrage,1.1428571428571428
hope,remorse,0.8181818181818182
hope,envy,1.2307692307692308
hope,pessimism,1.75
hope,contempt,0.3636363636363636
hope,cynicism,0.7333333333333333
hope,morbidness,0.875
hope,aggressiveness,4.916666666666667
hope,pride,4.3076923076923075
hope,dominance,4.923076923076923
anxiety,joy,0.5833333333333334
anxiety,trust,0.9
anxiety,fear,5.833333333333333
anxiety,surprise,2.363636363636364
anxiety,sadness,5.461538461538462
anxiety,disgust,4.5
anxiety,anger,3.4545454545454546
anxiety,anticipation,2.363636363636364
anxiety,ecstasy,2.0
anxiety,serenity,0.9166666666666666
anxiety,admiration,2.3846153846153846
anxiety,acceptance,1.7692307692307692
anxiety,terror,5.5
anxiety,apprehension,6.461538461538462
anxiety,amazement,2.2
anxiety,distraction,6.133333333333334
anxiety,grief,4.25
anxiety,pensiveness,4.5
anxiety,loathing,4.444444444444445
anxiety,boredom,2.6153846153846154
anxiety,rage,3.4166666666666665
anxiety,annoyance,5.125
anxiety,vigilance,5.571428571428571
anxiety,interest,1.9
anxiety,optimism,1.0
anxiety,hope,2.9166666666666665
anxiety,love,3.4545454545454546
anxiety,guilt,3.888888888888889
anxiety,delight,0.6363636363636364
anxiety,submission,3.636363636363636
anxiety,curiosity,2.3846153846153846
anxiety,sentimentality,2.3
anxiety,awe,2.0
anxiety,despair,5.5
anxiety,shame,3.6153846153846154
anxiety,disappointment,5.0
anxiety,unbelief,5.0
anxiety,outrage,2.8
anxiety,remorse,4.111111111111111
anxiety,envy,2.933333333333333
anxiety,pessimism,5.285714285714286
anxiety,contempt,1.2
anxiety,cynicism,2.7142857142857144
anxiety,morbidness,4.454545454545454
anxiety,aggressiveness,1.4
anxiety,pride,1.181818181818182
anxiety,dominance,1.7272727272727273
love,joy,6.333333333333333
love,trust,5.933333333333334
love,fear,2.176470588235294
love,surprise,2.4444444444444446
love,sadness,2.857142857142857
love,disgust,1.5555555555555556
love,anger,1.6666666666666667
love,anticipation,5.5
love,ecstasy,5.2727272727272725
love,serenity,4.117647058823529
love,admiration,2.4545454545454546
love,acceptance,5.166666666666667
love,terror,2.3846153846153846
love,apprehension,2.5714285714285716
love,amazement,2.4444444444444446
love,distraction,2.3333333333333335
love,grief,2.727272727272727
love,pensiveness,3.2222222222222223
love,loathing,3.1
love,boredom,1.818181818181818
love,rage,1.5
love,annoyance,2.5555555555555554
love,vigilance,2.6
love,interest,5.125
love,optimism,3.272727272727273
love,hope,5.642857142857143
love,anxiety,3.2
love,guilt,3.0
love,delight,4.545454545454546
love,submission,2.272727272727273
love,curiosity,4.153846153846154
love,sentimentality,3.1666666666666665
love,awe,4.363636363636363
love,despair,3.692307692307693
love,shame,2.625
love,disappointment,2.923076923076923
love,unbelief,1.0
love,outrage,1.0
love,remorse,2.1666666666666665
love,envy,4.333333333333333
love,pessimism,2.4444444444444446
love,contempt,1.8
love,cynicism,1.4615384615384617
love,morbidness,1.4166666666666667
love,aggressiveness,4.909090909090909
love,pride,3.5833333333333335
love,dominance,3.0833333333333335
guilt,joy,0.9230769230769232
guilt,trust,2.0
guilt,fear,4.076923076923077
guilt,surprise,1.3333333333333333
guilt,sadness,4.0
guilt,disgust,4.909090909090909
guilt,anger,2.888888888888889
guilt,anticipation,1.2
guilt,ecstasy,0.5
guilt,serenity,0.6
guilt,admiration,1.3333333333333333
guilt,acceptance,2.076923076923077
guilt,terror,4.0
guilt,apprehension,3.7
guilt,amazement,1.4545454545454546
guilt,distraction,4.25
guilt,grief,4.7272727272727275
guilt,pensiveness,3.8181818181818183
guilt,loathing,4.0
guilt,boredom,1.4
guilt,rage,1.8461538461538465
guilt,annoyance,3.5
guilt,vigilance,2.636363636363636
guilt,interest,1.3333333333333333
guilt,optimism,0.4444444444444444
guilt,hope,1.181818181818182
guilt,anxiety,5.7
guilt,love,2.0
guilt,delight,0.7272727272727273
guilt,submission,2.5
guilt,curiosity,1.5
guilt,sentimentality,2.909090909090909
guilt,awe,2.230769230769231
guilt,despair,4.8
guilt,shame,4.375
guilt,disappointment,4.25
guilt,unbelief,3.272727272727273
guilt,outrage,1.875
guilt,remorse,5.615384615384615
guilt,envy,1.3
guilt,pessimism,4.083333333333333
guilt,contempt,2.4285714285714284
guilt,cynicism,2.0
guilt,morbidness,4.375
guilt,aggressiveness,1.0
guilt,pride,0.5454545454545454
guilt,dominance,1.2142857142857142
delight,joy,6.666666666666667
delight,trust,3.230769230769231
delight,fear,0.6428571428571429
delight,surprise,4.8
delight,sadness,0.9
delight,disgust,0.2857142857142857
delight,anger,0.8181818181818182
delight,anticipation,4.416666666666667
delight,ecstasy,3.230769230769231
delight,serenity,2.4
delight,admiration,3.9
delight,acceptance,3.888888888888889
delight,terror,0.75
delight,apprehension,1.5454545454545454
delight,amazement,3.4285714285714284
delight,distraction,2.0
delight,grief,1.8888888888888888
delight,pensiveness,1.8
delight,loathing,0.875
delight,boredom,0.9166666666666666
delight,rage,1.1428571428571428
delight,annoyance,1.0
delight,vigilance,0.8125
delight,interest,4.642857142857143
delight,optimism,4.545454545454546
delight,hope,5.166666666666667
delight,anxiety,1.7272727272727273
delight,love,5.363636363636363
delight,guilt,0.4615384615384615
delight,submission,1.3846153846153846
delight,curiosity,3.4
delight,sentimentality,2.4444444444444446
delight,awe,2.4444444444444446
delight,despair,1.1538461538461535
delight,shame,0.9166666666666666
delight,disappointment,2.3
delight,unbelief,1.3333333333333333
delight,outrage,0.7
delight,remorse,1.0769230769230769
delight,envy,0.8571428571428571
delight,pessimism,1.0833333333333333
delight,contempt,0.5
delight,cynicism,0.6666666666666666
delight,morbidness,0.5714285714285714
delight,aggressiveness,3.3333333333333335
delight,pride,4.0
delight,dominance,3.5833333333333335
submission,joy,1.3333333333333333
submission,trust,1.8
submission,fear,5.0
submission,surprise,1.9090909090909092
submission,sadness,3.3333333333333335
submission,disgust,4.583333333333333
submission,anger,3.636363636363636
submission,anticipation,2.4615384615384617
submission,ecstasy,2.5714285714285716
submission,serenity,1.6923076923076923
submission,admiration,1.5
submission,acceptance,3.727272727272727
submission,terror,6.333333333333333
submission,apprehension,3.0
submission,amazement,1.0
submission,distraction,2.5714285714285716
submission,grief,3.6153846153846154
submission,pensiveness,2.8333333333333335
submission,loathing,3.090909090909091
submission,boredom,1.3333333333333333
submission,rage,1.5555555555555556
submission,annoyance,3.5
submission,vigilance,3.4615384615384617
submission,interest,0.8181818181818182
submission,optimism,1.0769230769230769
submission,hope,1.4545454545454546
submission,anxiety,3.0714285714285716
submission,love,2.0833333333333335
submission,guilt,2.8
submission,delight,0.75
submission,curiosity,0.8888888888888888
submission,sentimentality,2.9
submission,awe,3.933333333333333
submission,despair,3.8181818181818183
submission,shame,2.4545454545454546
submission,disappointment,3.3076923076923075
submission,unbelief,1.8461538461538465
submission,outrage,2.363636363636364
submission,remorse,2.2142857142857144
submission,envy,1.6153846153846154
submission,pessimism,3.4615384615384617
submission,contempt,2.1666666666666665
submission,cynicism,2.2142857142857144
submission,morbidness,2.5
submission,aggressiveness,0.4545454545454545
submission,pride,1.5833333333333333
submission,dominance,3.7142857142857144
curiosity,joy,4.888888888888889
curiosity,trust,3.0
curiosity,fear,2.1818181818181817
curiosity,surprise,4.5
curiosity,sadness,0.6363636363636364
curiosity,disgust,1.7333333333333334
curiosity,anger,1.5833333333333333
curiosity,anticipation,5.916666666666667
curiosity,ecstasy,3.4545454545454546
curiosity,serenity,1.1666666666666667
curiosity,admiration,3.1538461538461537
curiosity,acceptance,3.076923076923077
curiosity,terror,2.5833333333333335
curiosity,apprehension,1.9230769230769231
curiosity,amazement,4.090909090909091
curiosity,distraction,2.1538461538461537
curiosity,grief,1.125
curiosity,pensiveness,1.7272727272727273
curiosity,loathing,1.0
curiosity,boredom,1.5
curiosity,rage,0.6
curiosity,annoyance,0.6
curiosity,vigilance,2.25
curiosity,interest,6.4
curiosity,optimism,4.076923076923077
curiosity,hope,4.444444444444445
curiosity,anxiety,2.0
curiosity,love,4.2
curiosity,guilt,2.090909090909091
curiosity,delight,5.0
curiosity,submission,0.5714285714285714
curiosity,sentimentality,1.4166666666666667
curiosity,awe,2.111111111111111
curiosity,despair,0.3333333333333333
curiosity,shame,1.0
curiosity,disappointment,1.5714285714285714
curiosity,unbelief,1.0
curiosity,outrage,1.2857142857142858
curiosity,remorse,0.9
curiosity,envy,3.1666666666666665
curiosity,pessimism,1.2307692307692308
curiosity,contempt,1.6363636363636365
curiosity,cynicism,1.4545454545454546
curiosity,morbidness,0.7
curiosity,aggressiveness,5.642857142857143
curiosity,pride,3.4444444444444446
curiosity,dominance,2.5714285714285716
sentimentality,joy,2.636363636363636
sentimentality,trust,0.8181818181818182
sentimentality,fear,2.3
sentimentality,surprise,2.2222222222222223
sentimentality,sadness,6.0
sentimentality,disgust,3.5384615384615383
sentimentality,anger,3.3333333333333335
sentimentality,anticipation,1.0
sentimentality,ecstasy,2.8666666666666667
sentimentality,serenity,1.7
sentimentality,admiration,2.3
sentimentality,acceptance,1.0
sentimentality,terror,2.5
sentimentality,apprehension,2.533333333333333
sentimentality,amazement,2.1538461538461537
sentimentality,distraction,3.5714285714285716
sentimentality,grief,4.615384615384615
sentimentality,pensiveness,4.833333333333333
sentimentality,loathing,2.3333333333333335
sentimentality,boredom,1.9166666666666667
sentimentality,rage,1.4545454545454546
sentimentality,annoyance,1.3
sentimentality,vigilance,1.1111111111111112
sentimentality,interest,2.2142857142857144
sentimentality,optimism,1.7692307692307692
sentimentality,hope,1.9
sentimentality,anxiety,3.125
sentimentality,love,2.636363636363636
sentimentality,guilt,3.5384615384615383
sentimentality,delight,1.7272727272727273
sentimentality,submission,1.4615384615384617
sentimentality,curiosity,1.6
sentimentality,awe,3.636363636363636
sentimentality,despair,3.2857142857142856
sentimentality,shame,2.3846153846153846
sentimentality,disappointment,4.454545454545454
sentimentality,unbelief,1.6666666666666667
sentimentality,outrage,2.909090909090909
sentimentality,remorse,3.5
sentimentality,envy,2.4444444444444446
sentimentality,pessimism,4.5
sentimentality,contempt,2.2222222222222223
sentimentality,cynicism,2.357142857142857
sentimentality,morbidness,2.8181818181818183
sentimentality,aggressiveness,1.0
sentimentality,pride,1.4615384615384617
sentimentality,dominance,1.3333333333333333
awe,joy,3.0
awe,trust,2.857142857142857
awe,fear,3.636363636363636
awe,surprise,3.3333333333333335
awe,sadness,1.7142857142857142
awe,disgust,1.9166666666666667
awe,anger,1.4
awe,anticipation,3.1818181818181817
awe,ecstasy,3.928571428571429
awe,serenity,1.181818181818182
awe,admiration,3.692307692307693
awe,acceptance,2.076923076923077
awe,terror,3.6
awe,apprehension,2.9375
awe,amazement,3.875
awe,distraction,2.6
awe,grief,2.3
awe,pensiveness,2.4166666666666665
awe,loathing,1.0833333333333333
awe,boredom,0.6923076923076923
awe,rage,1.5
awe,annoyance,1.1666666666666667
awe,vigilance,3.3
awe,interest,3.2222222222222223
awe,optimism,0.1666666666666666
awe,hope,2.0
awe,anxiety,3.272727272727273
awe,love,2.909090909090909
awe,guilt,2.142857142857143
awe,delight,2.4545454545454546
awe,submission,3.875
awe,curiosity,2.5454545454545454
awe,sentimentality,2.4285714285714284
awe,despair,2.6923076923076925
awe,shame,1.6666666666666667
awe,disappointment,1.1
awe,unbelief,1.3333333333333333
awe,outrage,1.3333333333333333
awe,remorse,1.3636363636363635
awe,envy,2.7
awe,pessimism,0.875
awe,contempt,1.6666666666666667
awe,cynicism,1.4444444444444444
awe,morbidness,1.5714285714285714
awe,aggressiveness,1.2222222222222223
awe,pride,3.6666666666666665
awe,dominance,2.2857142857142856
despair,joy,2.0
despair,trust,1.375
despair,fear,5.615384615384615
despair,surprise,3.090909090909091
despair,sadness,6.3076923076923075
despair,disgust,4.2
despair,anger,4.166666666666667
despair,anticipation,1.1538461538461535
despair,ecstasy,0.6
despair,serenity,2.142857142857143
despair,admiration,0.9090909090909092
despair,acceptance,1.9
despair,terror,5.071428571428571
despair,apprehension,4.1
despair,amazement,2.142857142857143
despair,distraction,4.0
despair,grief,5.0
despair,pensiveness,3.9
despair,loathing,4.2
despair,boredom,1.7333333333333334
despair,rage,3.875
despair,annoyance,3.6666666666666665
despair,vigilance,3.1
despair,interest,2.4444444444444446
despair,optimism,0.8
despair,hope,2.5625
despair,anxiety,6.333333333333333
despair,love,0.5384615384615384
despair,guilt,5.090909090909091
despair,delight,1.0769230769230769
despair,submission,4.25
despair,curiosity,0.6
despair,sentimentality,3.6666666666666665
despair,awe,2.1666666666666665
despair,shame,4.583333333333333
despair,disappointment,5.230769230769231
despair,unbelief,3.7142857142857144
despair,outrage,3.0
despair,remorse,3.6153846153846154
despair,envy,4.0
despair,pessimism,6.444444444444445
despair,contempt,2.466666666666667
despair,cynicism,3.9
despair,morbidness,5.0
despair,aggressiveness,1.3333333333333333
despair,pride,0.4285714285714285
despair,dominance,2.0
shame,joy,0.5833333333333334
shame,trust,1.2727272727272727
shame,fear,3.375
shame,surprise,2.1818181818181817
shame,sadness,3.363636363636364
shame,disgust,3.090909090909091
shame,anger,4.3
shame,anticipation,1.2307692307692308
shame,ecstasy,1.0
shame,serenity,0.8
shame,admiration,1.375
shame,acceptance,1.7142857142857142
shame,terror,3.75
shame,apprehension,3.4545454545454546
shame,amazement,2.5
shame,distraction,4.5
shame,grief,4.0
shame,pensiveness,2.875
shame,loathing,1.9090909090909092
shame,boredom,1.3076923076923077
shame,rage,3.888888888888889
shame,annoyance,3.357142857142857
shame,vigilance,3.090909090909091
shame,interest,1.4166666666666667
shame,optimism,1.5833333333333333
shame,hope,1.0
shame,anxiety,4.888888888888889
shame,love,2.1538461538461537
shame,guilt,3.1666666666666665
shame,delight,0.9230769230769232
shame,submission,3.0833333333333335
shame,curiosity,1.1333333333333333
shame,sentimentality,4.6
shame,awe,1.5
shame,despair,3.769230769230769
shame,disappointment,3.5384615384615383
shame,unbelief,1.5555555555555556
shame,outrage,3.3333333333333335
shame,remorse,4.555555555555555
shame,envy,2.090909090909091
shame,pessimism,3.6
shame,contempt,3.142857142857143
shame,cynicism,4.090909090909091
shame,morbidness,3.5
shame,aggressiveness,0.6666666666666666
shame,pride,1.8333333333333333
shame,dominance,1.1428571428571428
disappointment,joy,1.5714285714285714
disappointment,trust,2.5714285714285716
disappointment,fear,3.6
disappointment,surprise,3.111111111111111
disappointment,sadness,6.0
disappointment,disgust,5.7272727272727275
disappointment,anger,5.0
disappointment,anticipation,2.8333333333333335
disappointment,ecstasy,1.7272727272727273
disappointment,serenity,0.5
disappointment,admiration,1.6153846153846154
disappointment,acceptance,1.0909090909090908
disappointment,terror,3.888888888888889
disappointment,apprehension,4.5
disappointment,amazement,2.125
disappointment,distraction,3.909090909090909
disappointment,grief,5.636363636363637
disappointment,pensiveness,3.8333333333333335
disappointment,loathing,4.444444444444445
disappointment,boredom,3.066666666666667
disappointment,rage,4.454545454545454
disappointment,annoyance,4.833333333333333
disappointment,vigilance,2.909090909090909
disappointment,interest,1.1428571428571428
disappointment,optimism,1.75
disappointment,hope,2.1538461538461537
disappointment,anxiety,5.0
disappointment,love,2.4615384615384617
disappointment,guilt,4.0
disappointment,delight,0.7333333333333333
disappointment,submission,3.1666666666666665
disappointment,curiosity,1.4
disappointment,sentimentality,3.5833333333333335
disappointment,awe,2.1333333333333333
disappointment,despair,5.25
disappointment,shame,3.272727272727273
disappointment,unbelief,3.3333333333333335
disappointment,outrage,4.916666666666667
disappointment,remorse,5.166666666666667
disappointment,envy,3.2666666666666666
disappointment,pessimism,5.769230769230769
disappointment,contempt,5.6
disappointment,cynicism,3.0
disappointment,morbidness,4.076923076923077
disappointment,aggressiveness,0.4666666666666667
disappointment,pride,0.7692307692307693
disappointment,dominance,1.5
unbelief,joy,0.4166666666666667
unbelief,trust,1.4545454545454546
unbelief,fear,5.75
unbelief,surprise,3.636363636363636
unbelief,sadness,3.1
unbelief,disgust,4.866666666666666
unbelief,anger,4.4
unbelief,anticipation,0.4166666666666667
unbelief,ecstasy,0.3571428571428571
unbelief,serenity,1.0
unbelief,admiration,0.9
unbelief,acceptance,0.5384615384615384
unbelief,terror,4.533333333333333
unbelief,apprehension,4.5
unbelief,amazement,2.0
unbelief,distraction,4.076923076923077
unbelief,grief,3.272727272727273
unbelief,pensiveness,2.4166666666666665
unbelief,loathing,3.7777777777777777
unbelief,boredom,0.1666666666666666
unbelief,rage,2.0833333333333335
unbelief,annoyance,3.75
unbelief,vigilance,6.333333333333333
unbelief,interest,2.3
unbelief,optimism,1.4
unbelief,hope,0.6666666666666666
unbelief,anxiety,6.166666666666667
unbelief,love,2.4
unbelief,guilt,2.5384615384615383
unbelief,delight,0.4545454545454545
unbelief,submission,0.875
unbelief,curiosity,1.6
unbelief,sentimentality,2.4
unbelief,awe,2.1538461538461537
unbelief,despair,2.6666666666666665
unbelief,shame,2.272727272727273
unbelief,disappointment,4.461538461538462
unbelief,outrage,3.0
unbelief,remorse,1.0833333333333333
unbelief,envy,3.5384615384615383
unbelief,pessimism,3.5384615384615383
unbelief,contempt,4.769230769230769
unbelief,cynicism,4.090909090909091
unbelief,morbidness,3.8461538461538463
unbelief,aggressiveness,0.7
unbelief,pride,0.1538461538461538
unbelief,dominance,1.0
outrage,joy,0.9230769230769232
outrage,trust,1.0
outrage,fear,2.2857142857142856
outrage,surprise,3.3333333333333335
outrage,sadness,3.3076923076923075
outrage,disgust,5.142857142857143
outrage,anger,6.25
outrage,anticipation,1.0909090909090908
outrage,ecstasy,0.5
outrage,serenity,0.8571428571428571
outrage,admiration,1.0
outrage,acceptance,1.3636363636363635
outrage,terror,2.5454545454545454
outrage,apprehension,2.0714285714285716
outrage,amazement,1.9230769230769231
outrage,distraction,3.8461538461538463
outrage,grief,3.3
outrage,pensiveness,1.3846153846153846
outrage,loathing,5.2727272727272725
outrage,boredom,1.1666666666666667
outrage,rage,6.416666666666667
outrage,annoyance,5.083333333333333
outrage,vigilance,3.066666666666667
outrage,interest,1.7272727272727273
outrage,optimism,0.5
outrage,hope,0.6666666666666666
outrage,anxiety,1.75
outrage,love,1.0769230769230769
outrage,guilt,2.6
outrage,delight,0.3333333333333333
outrage,submission,1.5
outrage,curiosity,2.363636363636364
outrage,sentimentality,3.363636363636364
outrage,awe,1.5
outrage,despair,3.8461538461538463
outrage,shame,3.9166666666666665
outrage,disappointment,4.1
outrage,unbelief,4.285714285714286
outrage,remorse,3.4166666666666665
outrage,envy,4.625
outrage,pessimism,3.75
outrage,contempt,3.2
outrage,cynicism,2.5454545454545454
outrage,morbidness,2.7333333333333334
outrage,aggressiveness,2.5454545454545454
outrage,pride,2.4166666666666665
outrage,dominance,1.9090909090909092
remorse,joy,1.125
remorse,trust,1.8333333333333333
remorse,fear,3.875
remorse,surprise,1.8
remorse,sadness,5.333333333333333
remorse,disgust,4.461538461538462
remorse,anger,3.6666666666666665
remorse,anticipation,2.066666666666667
